"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Snow Bunting"	-0.17078	-0.06581	-0.27602	0.03966	0.15533	0.04333	0.05515	0.08482	0.09363	0.23335	0.31204	0.09232	0.26728	-0.14666	0.16161	0.07362	0.03005	0.21112	0.0727	0.13569	0.11491	-0.00783	0.06689	-0.33414	-0.24797	-0.15577	-0.31832	-0.08946	0.14682	0.20929	-0.33301	-0.00496	0.22666	0.15492	0.13816	0.08007	-0.00184	-0.03465	0.20667	-0.07426	-0.14235	-0.32408	0.12468	-0.3155	0.11667	-0.31757	0.28657	-0.07184	-0.31515	-0.33301	-0.33301	-0.32115	0.0615	-0.31437	0.07493	0.18709	0.2198	-0.0282	-0.32566	-0.31418	0.13738	-0.15658	-0.33188	0.27392	0.18137	-0.31738	-0.32742	-0.17013	-0.27426	0.18892	0.06279	-0.21495	-0.1803	0.13298	-0.32575	-0.31211	-0.33301	0.23693	0.25483	-0.30872	-0.26085	-0.18396	-0.19407	-0.33131	0.01394	0.16406	0.21844	0.13937	-9e-05	0.20428	-0.25993	0.20803	0.2996	-0.086	-0.0109	0.22403	-0.32546	0.34107	0.19669	0.03387	0.25951	0.27152	0.05283	0.19144	-0.0656	0.18906	-0.10568	-0.2789	-0.32854	0.14724	-0.25279	0.32347	0.28429	-0.01938	0.41976	-0.07423	-0.32327	0.24887	-0.29685	-0.01942	0.31432	0.20783	0.29452	0.25851	-0.0488	-0.00319	-0.27256	-0.32382	0.01289	-0.30363	0.25199	-0.23504	0.02895	-0.31944	-0.31041	0.06475	-0.27313	0.2842	-0.27708	-0.2271	0.18939	-0.31211	-0.27482	0.2554	-0.26087	-0.0819	0.22786	0.46671	-0.33301	1.0	-0.31493	-0.33301	-0.33301	-0.2538	-0.33188	-0.30702	-0.31348	-0.26807	0.46682	-0.27694	-0.26717	-0.30363	-0.03525	0.14855	-0.3291	0.35867	0.17739	0.04147	-0.27369	0.24764	-0.21735	-0.17938	0.27914	-0.32073	0.18745	-0.31404	-0.22424	-0.20576	-0.02292	0.26544	-0.33188	0.04825	-0.02854	-0.07565	0.043	0.15129	-0.29007	0.3144	-0.01305	0.12903	-0.31154	-0.12865	0.00431	0.18647	0.36134	0.30443	0.00997	0.15555	-0.27369	-0.09714	0.14738	0.25283	-0.01974	0.1714	-0.31166	0.38417	-0.01359
"Ovenbird"	0.50732	0.37988	0.82077	-0.21766	-0.36311	-0.18121	0.02344	-0.22435	-0.14734	-0.44376	-0.31088	-0.32546	-0.65754	0.71884	-0.3936	0.10711	-0.16784	0.23475	-0.23306	-0.26567	-0.31874	0.10351	-0.25782	0.91453	0.71327	0.45681	0.88034	0.16001	-0.34285	-0.48745	0.94872	-0.07044	-0.40687	-0.38965	-0.31288	-0.2484	-0.08772	-0.1807	-0.48795	0.16357	0.35441	0.92834	-0.36224	0.93162	-0.13523	0.86618	-0.05685	0.15587	0.87771	0.94872	0.94872	0.94872	-0.01345	0.91453	-0.20815	-0.40082	-0.45507	0.28041	0.93162	0.78351	-0.30698	0.41426	0.94872	-0.60765	-0.44482	0.92834	0.92834	0.32521	0.93162	-0.38352	-0.20746	0.81715	0.49118	-0.22318	0.91147	0.91453	0.94872	-0.38168	-0.46957	0.88034	0.71626	0.53697	0.58878	0.91453	-0.14442	-0.58773	-0.60969	-0.42413	-0.07883	-0.52855	0.84395	-0.37251	-0.21335	0.20106	0.44992	-0.52427	0.81863	-0.27034	-0.46689	-0.12541	-0.62921	-0.63086	-0.25593	-0.24665	0.25311	-0.50884	0.55307	0.84395	0.94522	-0.42776	0.93162	-0.67835	-0.62261	-0.17547	-0.38349	0.1373	0.88478	-0.61675	0.91453	-0.21195	-0.47482	-0.4384	-0.62606	-0.66128	0.15462	0.08047	0.93162	0.83517	0.0133	0.94872	-0.58315	0.57243	-0.16263	0.90132	0.93162	-0.03378	0.94872	-0.48887	0.91453	0.73544	0.28197	0.94872	0.86325	-0.64589	0.83686	0.33795	-0.51514	-0.26473	0.94872	-0.31493	1.0	0.94872	0.94872	0.86083	0.94872	0.94872	0.86083	0.85171	-0.64919	0.86083	0.61948	0.94872	-0.08534	-0.40244	0.92834	-0.54186	0.09808	0.0306	0.93162	-0.5219	0.82526	0.79966	-0.59063	0.87771	-0.54955	0.87771	0.69188	0.79067	-0.22505	-0.62147	0.94872	-0.31344	0.14932	0.13856	-0.03924	-0.22128	0.82526	-0.3577	-0.08355	-0.32564	0.93162	0.25397	-0.05151	-0.47935	-0.49012	-0.14672	-0.14255	-0.06256	0.84746	0.14997	-0.3949	-0.59649	-0.11592	-0.13419	0.86905	-0.70465	-0.0355
"Northern Waterthrush"	0.51847	0.39139	0.83686	-0.22083	-0.42418	-0.16203	0.02344	-0.32375	-0.15217	-0.44132	-0.32838	-0.33938	-0.6672	0.73446	-0.42512	0.06427	-0.21468	0.24145	-0.26334	-0.28199	-0.35664	0.1144	-0.29675	0.93162	0.72753	0.47005	0.89744	0.2638	-0.34942	-0.50656	0.96581	-0.07003	-0.44083	-0.44617	-0.26754	-0.09514	-0.08749	-0.17806	-0.51852	0.17068	0.36804	0.94522	-0.38078	0.94872	-0.15687	0.88252	-0.05685	0.18048	0.89459	0.96581	0.96581	0.96581	0.00448	0.93162	-0.2577	-0.40082	-0.48347	0.26822	0.94872	0.79966	-0.35124	0.38837	0.96581	-0.62506	-0.45509	0.94522	0.94522	0.36203	0.94872	-0.35947	-0.23292	0.83349	0.50445	-0.20944	0.92834	0.93162	0.96581	-0.38003	-0.4779	0.89744	0.70165	0.57775	0.60388	0.93162	-0.14422	-0.58248	-0.61264	-0.38484	-0.07357	-0.54869	0.86083	-0.41293	-0.22272	0.25851	0.43492	-0.54466	0.83517	-0.29524	-0.51704	-0.16001	-0.65325	-0.66088	-0.30689	-0.22887	0.24319	-0.48931	0.51052	0.86083	0.91147	-0.44046	0.94872	-0.71603	-0.62538	-0.17458	-0.41982	0.1418	0.90132	-0.63434	0.93162	-0.21096	-0.53272	-0.41234	-0.65633	-0.66681	0.13143	0.11265	0.94872	0.88478	0.0133	0.96581	-0.58969	0.58811	-0.18012	0.91786	0.94872	0.03378	0.96581	-0.4998	0.93162	0.71909	0.29607	0.96581	0.88034	-0.67981	0.85295	0.34629	-0.53771	-0.26486	0.96581	-0.33301	0.94872	1.0	0.96581	0.84395	0.96581	0.96581	0.84395	0.9344	-0.67237	0.87771	0.69789	0.96581	-0.0931	-0.44051	0.94522	-0.52022	0.08025	-0.0153	0.94872	-0.46509	0.84193	0.81582	-0.57737	0.86083	-0.54106	0.89459	0.70855	0.80714	-0.22409	-0.64006	0.96581	-0.31628	0.15518	0.14458	-0.03597	-0.22512	0.84193	-0.37199	-0.08275	-0.32319	0.94872	0.2604	-0.09145	-0.48376	-0.51204	-0.14825	-0.14624	-0.19928	0.81664	0.15497	-0.44039	-0.60802	-0.11438	-0.14706	0.88514	-0.73649	-0.03448
"Orange-crowned Warbler"	0.66342	0.39139	0.83686	-0.20578	-0.39608	-0.17908	0.0375	-0.21762	-0.15217	-0.45177	-0.34897	-0.34067	-0.66176	0.73446	-0.42905	0.07498	-0.16784	0.24145	-0.2349	-0.25979	-0.31706	0.1253	-0.30099	0.93162	0.72753	0.47005	0.89744	0.16866	-0.29748	-0.46447	0.96581	-0.07003	-0.44305	-0.44512	-0.27358	-0.24457	-0.08749	-0.17806	-0.52217	0.17068	0.36804	0.94522	-0.34708	0.94872	-0.16769	0.88252	-0.07201	0.18048	0.92834	0.96581	0.96581	0.96581	-0.00448	0.93162	-0.25275	-0.41078	-0.47002	0.26822	0.94872	0.79966	-0.2979	0.38837	0.96581	-0.6186	-0.45509	0.94522	0.94522	0.33749	0.94872	-0.40126	-0.13701	0.83349	0.50445	-0.23005	0.92834	0.93162	0.96581	-0.37032	-0.46099	0.89744	0.73088	0.61853	0.63408	0.93162	-0.14422	-0.58683	-0.617	-0.42145	-0.07357	-0.56116	0.86083	-0.39561	-0.2321	0.21255	0.47992	-0.53592	0.83517	-0.30235	-0.48215	-0.14271	-0.63466	-0.64105	-0.28917	-0.24221	0.32259	-0.51101	0.5247	0.89459	0.91147	-0.43623	0.94872	-0.71419	-0.63436	-0.17458	-0.41693	0.1418	0.90132	-0.61905	0.93162	-0.21096	-0.4864	-0.43599	-0.63723	-0.66086	0.20874	0.0912	0.94872	0.85171	0.02216	0.96581	-0.59362	0.61948	-0.18711	0.91786	0.94872	-0.01448	0.96581	-0.49523	0.93162	0.71909	0.29607	0.96581	0.88034	-0.66375	0.85295	0.34629	-0.50631	-0.26486	0.96581	-0.33301	0.94872	0.96581	1.0	0.84395	0.96581	0.96581	0.84395	0.86824	-0.68814	0.87771	0.63516	0.96581	-0.04655	-0.40278	0.94522	-0.56514	0.08025	0.02295	0.94872	-0.53901	0.84193	0.81582	-0.61137	0.86083	-0.55974	0.89459	0.67521	0.80714	-0.22409	-0.62592	0.96581	-0.31851	0.15518	0.14458	-0.03597	-0.21696	0.84193	-0.3726	-0.08275	-0.32639	0.94872	0.2604	-0.09145	-0.47769	-0.51897	-0.14367	-0.14808	-0.20115	0.81664	0.15497	-0.45581	-0.58949	-0.11438	-0.14706	0.88514	-0.72442	-0.03448
"Common Yellowthroat"	0.44039	0.39215	0.72304	-0.2206	-0.43064	-0.18209	-0.0162	-0.31634	-0.07394	-0.32039	-0.22616	-0.30744	-0.55409	0.68665	-0.39496	0.05817	-0.18307	0.19537	-0.23337	-0.25943	-0.29976	0.07262	-0.26708	0.81019	0.62682	0.37916	0.77643	0.12811	-0.35745	-0.43284	0.84395	-0.07179	-0.38225	-0.35568	-0.19253	-0.22951	-0.08787	-0.16931	-0.39716	0.22822	0.3836	0.825	-0.38332	0.82707	-0.13709	0.76653	0.05988	0.16606	0.775	0.84395	0.84395	0.84395	-0.02657	0.81019	-0.13946	-0.34661	-0.46706	0.39125	0.82707	0.82151	-0.35187	0.30039	0.84395	-0.56575	-0.34125	0.825	0.825	0.44836	0.86083	-0.3402	-0.22891	0.78267	0.4129	-0.01356	0.88333	0.86083	0.84395	-0.3199	-0.36888	0.77643	0.599	0.45639	0.59628	0.81019	-0.05896	-0.39474	-0.46169	-0.25282	-0.04411	-0.40824	0.74167	-0.33646	-0.20372	0.33467	0.36281	-0.42565	0.71852	-0.08078	-0.48238	-0.05124	-0.54684	-0.55915	-0.25052	-0.16237	0.19602	-0.35889	0.44109	0.74167	0.79167	-0.35547	0.82707	-0.5262	-0.51676	-0.17809	-0.34621	0.11113	0.83283	-0.54375	0.81019	-0.21468	-0.4816	-0.36403	-0.54973	-0.53279	0.08016	0.24366	0.82707	0.78384	-0.05252	0.84395	-0.46763	0.48006	-0.2072	0.80017	0.82707	-0.04765	0.84395	-0.44756	0.81019	0.60515	0.43852	0.84395	0.84395	-0.51314	0.73893	0.3131	-0.47045	-0.25076	0.84395	-0.2538	0.86083	0.84395	0.84395	1.0	0.84395	0.84395	0.725	0.8165	-0.42773	0.75833	0.60394	0.84395	-0.09576	-0.40024	0.825	-0.35222	0.13207	-0.06422	0.82707	-0.45045	0.77372	0.70187	-0.4327	0.825	-0.35645	0.775	0.59264	0.77259	-0.22744	-0.54883	0.84395	-0.20669	0.11564	0.1041	-0.02744	-0.17461	0.77372	-0.10508	-0.08684	-0.16742	0.82707	0.21586	-0.06228	-0.48324	-0.37227	0.04603	-0.1485	-0.04142	0.75312	0.12094	-0.36002	-0.51109	-0.1228	-0.09393	0.77072	-0.57725	-0.04056
"yellowthroat sp."	0.51847	0.39139	0.83686	-0.22083	-0.44453	-0.17908	0.01406	-0.32489	-0.16666	-0.45642	-0.35309	-0.34086	-0.68703	0.73446	-0.43117	0.04284	-0.21468	0.24145	-0.26651	-0.28329	-0.34906	0.09806	-0.30495	0.93162	0.72753	0.47005	0.89744	0.16866	-0.37578	-0.50969	0.96581	0.11522	-0.44918	-0.45568	-0.30382	-0.25095	-0.08749	-0.15959	-0.51287	0.17068	0.36804	0.94522	-0.38769	0.94872	-0.16769	0.94789	-0.08717	0.16407	0.89459	0.96581	0.96581	0.96581	-0.03139	0.93162	-0.24284	-0.4307	-0.5014	0.26822	0.94872	0.79966	-0.35692	0.41426	0.96581	-0.65483	-0.45509	0.94522	0.94522	0.33749	0.94872	-0.39272	-0.23292	0.83349	0.50445	-0.23005	0.92834	0.93162	0.96581	-0.39562	-0.5072	0.89744	0.70165	0.55056	0.60388	0.93162	-0.14422	-0.602	-0.63821	-0.4286	-0.06306	-0.58131	0.86083	-0.41293	-0.2321	0.21255	0.43492	-0.55631	0.83517	-0.26322	-0.52996	-0.16001	-0.67176	-0.67961	-0.30689	-0.24221	0.24319	-0.52186	0.48216	0.86083	0.91147	-0.4574	0.94872	-0.72252	-0.65255	-0.13638	-0.41982	0.32187	0.90132	-0.65916	0.93162	-0.11764	-0.54163	-0.47121	-0.67275	-0.6949	0.13143	0.0912	0.94872	0.85171	-0.0133	0.96581	-0.60408	0.58811	-0.18711	0.91786	0.94872	-0.04343	0.96581	-0.50902	0.93162	0.71909	0.29607	0.96581	0.91453	-0.69394	0.85295	0.34629	-0.54607	-0.26461	0.96581	-0.33188	0.94872	0.96581	0.96581	0.84395	1.0	0.96581	0.84395	0.86824	-0.69055	0.87771	0.63516	0.96581	-0.10862	-0.44051	0.94522	-0.56468	0.08025	-0.0306	0.94872	-0.55064	0.84193	0.81582	-0.62174	0.86083	-0.56994	0.89459	0.67521	0.80714	-0.15292	-0.66249	0.96581	-0.31856	0.15518	0.14458	-0.03597	-0.22416	0.84193	-0.37321	-0.08275	-0.32677	0.94872	0.2604	-0.09145	-0.51314	-0.51858	-0.14519	-0.14808	-0.20177	0.81664	0.15497	-0.45646	-0.63366	-0.10057	-0.14706	0.96561	-0.74086	-0.03448
"Pine Warbler"	0.57422	0.41441	0.83686	-0.22083	-0.42795	-0.17908	0.11719	-0.28247	-0.14734	-0.45415	-0.35309	-0.34073	-0.67776	0.73446	-0.38879	0.04284	-0.17955	0.24145	-0.26385	-0.25131	-0.30779	0.09806	-0.29895	0.93162	0.77033	0.47005	0.89744	0.15136	-0.36541	-0.48114	0.96581	-0.07003	-0.43303	-0.4432	-0.29475	-0.24201	-0.08749	-0.17806	-0.52317	0.17068	0.36804	0.94522	-0.34105	0.94872	-0.16047	0.88252	-0.05685	0.18048	0.89459	0.96581	0.96581	0.96581	0.03139	0.93162	-0.26266	-0.42074	-0.47151	0.26822	0.94872	0.79966	-0.29677	0.38837	0.96581	-0.6332	-0.40719	0.94522	0.94522	0.33749	0.94872	-0.38815	-0.23292	0.83349	0.531	-0.23005	0.92834	0.93162	0.96581	-0.39467	-0.49955	0.89744	0.70165	0.55056	0.60388	0.93162	-0.14422	-0.59214	-0.61173	-0.42726	-0.07357	-0.5698	0.86083	-0.39561	-0.2321	0.23553	0.46492	-0.53884	0.83517	-0.30235	-0.50094	-0.12541	-0.64706	-0.65261	-0.27366	-0.24221	0.27296	-0.51101	0.5247	0.86083	0.91147	-0.4447	0.94872	-0.72658	-0.64318	-0.17458	-0.29237	0.1418	0.90132	-0.62959	0.93162	-0.21096	-0.49798	-0.46687	-0.64774	-0.68469	0.17008	0.0912	0.94872	0.85171	-0.0133	0.96581	-0.59885	0.58811	-0.15214	0.91786	0.94872	-0.02413	0.96581	-0.4903	0.93162	0.75178	0.32427	0.96581	0.88034	-0.68274	0.85295	0.34629	-0.4944	-0.26424	0.96581	-0.30702	0.94872	0.96581	0.96581	0.84395	0.96581	1.0	0.84395	0.86824	-0.68094	0.87771	0.63516	0.96581	-0.06982	-0.40668	0.94522	-0.56514	0.08025	0.00765	0.94872	-0.53969	0.84193	0.86428	-0.61541	0.86083	-0.56484	0.89459	0.67521	0.80714	-0.22409	-0.63519	0.96581	-0.31851	0.15518	0.14458	-0.03597	-0.22512	0.84193	-0.37169	-0.08275	-0.3247	0.94872	0.2604	-0.09145	-0.49023	-0.52051	-0.14825	-0.14808	-0.20177	0.81664	0.15497	-0.45625	-0.61245	-0.11438	-0.14706	0.88514	-0.74013	-0.03448
"Yellow-rumped Warbler"	0.44039	0.38078	0.75482	-0.13963	-0.27255	-0.08315	0.0162	-0.17198	-0.13833	-0.36547	-0.33645	-0.28615	-0.53996	0.68665	-0.29103	0.22739	-0.12333	0.19537	-0.18159	-0.24621	-0.26484	0.06186	-0.1727	0.84395	0.62682	0.40531	0.81019	0.16654	-0.28088	-0.40014	0.84395	-0.07179	-0.3031	-0.32244	-0.23432	-0.19735	-0.08787	-0.19275	-0.47131	0.15097	0.41052	0.825	-0.25104	0.82707	-0.08368	0.76653	-0.0973	0.24301	0.825	0.84395	0.84395	0.87771	0.03542	0.84395	-0.22755	-0.23845	-0.31801	0.27087	0.82707	0.68592	-0.22412	0.37709	0.84395	-0.45357	-0.37334	0.825	0.825	0.35142	0.82707	-0.28954	-0.19062	0.71812	0.50466	-0.15595	0.80833	0.81019	0.84395	-0.32922	-0.40999	0.81019	0.67117	0.48323	0.5292	0.81019	-0.14369	-0.40925	-0.45734	-0.34363	-0.04929	-0.42813	0.775	-0.27373	-0.21298	0.19286	0.46647	-0.37532	0.71852	-0.22303	-0.34102	-0.00854	-0.4791	-0.4868	-0.04157	-0.21064	0.22543	-0.35567	0.5111	0.74167	0.84167	-0.28228	0.82707	-0.5325	-0.51296	-0.17809	-0.363	0.11113	0.78384	-0.45949	0.81019	-0.21468	-0.39232	-0.38166	-0.48049	-0.50275	0.14504	0.1801	0.82707	0.73485	0.10067	0.84395	-0.48055	0.48006	-0.00345	0.80017	0.87771	0.07624	0.84395	-0.35867	0.84395	0.78267	0.2297	0.84395	0.75955	-0.54861	0.73893	0.30486	-0.42991	-0.25902	0.84395	-0.31348	0.86083	0.84395	0.84395	0.725	0.84395	0.84395	1.0	0.75118	-0.538	0.825	0.60394	0.84395	0.01149	-0.24477	0.825	-0.48804	0.03962	0.12088	0.82707	-0.39976	0.72434	0.70187	-0.45347	0.80833	-0.42354	0.775	0.59264	0.69126	-0.22744	-0.46008	0.84395	-0.29507	0.11564	0.1041	-0.04036	-0.2083	0.75726	-0.24077	-0.08684	-0.28127	0.82707	0.21586	-0.08719	-0.33804	-0.45128	-0.12752	-0.11388	-0.19197	0.70747	0.12094	-0.20118	-0.41856	-0.1228	-0.13659	0.77072	-0.60581	-0.04056
"Yellow-rumped Warbler (Myrtle)"	0.45846	0.37866	0.74736	-0.21518	-0.38993	-0.1485	0.0136	-0.31224	-0.10516	-0.38099	-0.25496	-0.315	-0.58016	0.71057	-0.39806	0.06218	-0.2228	0.20764	-0.24434	-0.25892	-0.34096	0.10541	-0.25708	0.83517	0.64866	0.40352	0.80209	0.34727	-0.30887	-0.46013	0.86824	-0.06935	-0.41033	-0.40358	-0.17987	0.06919	-0.08554	-0.16716	-0.45246	0.15136	0.32969	0.84916	-0.36227	0.85171	-0.13432	0.79057	0.055	0.19842	0.80017	0.86824	0.86824	0.86824	0.02169	0.83517	-0.21576	-0.34443	-0.4475	0.2595	0.85171	0.77365	-0.33872	0.36321	0.86824	-0.55772	-0.3807	0.84916	0.84916	0.32651	0.85171	-0.27862	-0.22584	0.74314	0.43667	-0.16941	0.83283	0.83517	0.86824	-0.34575	-0.4121	0.80209	0.62225	0.53265	0.52581	0.83517	-0.14031	-0.49736	-0.50934	-0.28551	-0.08135	-0.45196	0.76751	-0.37715	-0.17465	0.3279	0.39176	-0.46213	0.744	-0.22369	-0.47637	-0.15481	-0.57958	-0.59355	-0.30549	-0.15693	0.19686	-0.39572	0.49392	0.76751	0.8165	-0.39336	0.85171	-0.60635	-0.55124	-0.17234	-0.37101	0.11977	0.808	-0.55852	0.83517	-0.20794	-0.48523	-0.32096	-0.58593	-0.57802	0.09723	0.16089	0.85171	0.824	0.00429	0.86824	-0.50216	0.50829	-0.18102	0.824	0.85171	0.10738	0.86824	-0.46413	0.83517	0.63246	0.35464	0.86824	0.81863	-0.57536	0.76293	0.33503	-0.48101	-0.25612	0.86824	-0.26807	0.85171	0.9344	0.86824	0.8165	0.86824	0.86824	0.75118	1.0	-0.54	0.78384	0.70554	0.86824	-0.06755	-0.42628	0.84916	-0.39026	0.17253	-0.02961	0.85171	-0.34666	0.75002	0.72676	-0.41086	0.80017	-0.45114	0.80017	0.65325	0.76495	-0.22052	-0.55999	0.86824	-0.30165	0.1388	0.11657	-0.00316	-0.21222	0.75002	-0.24841	-0.08315	-0.25727	0.85171	0.27059	-0.09661	-0.43949	-0.43956	0.02809	-0.14327	-0.19059	0.73045	0.13059	-0.37333	-0.53838	-0.1166	0.02045	0.79407	-0.62072	-0.03728
"American Tree Sparrow"	-0.39274	-0.20691	-0.58213	0.16717	0.35588	0.18368	0.02027	0.21744	0.30528	0.56645	0.47677	0.32428	0.75785	-0.43003	0.37171	0.13186	0.19214	-0.12107	0.27987	0.25211	0.34584	-0.00664	0.30583	-0.63641	-0.50365	-0.31139	-0.62565	0.0017	0.30609	0.49463	-0.68315	0.00205	0.44799	0.46059	0.45427	0.26873	0.03695	-0.01021	0.49962	-0.08516	-0.06991	-0.68409	0.27803	-0.6618	0.22419	-0.65658	0.24412	0.01286	-0.62908	-0.66815	-0.6817	-0.64724	0.18334	-0.61851	0.42561	0.55482	0.46926	0.01936	-0.65472	-0.40962	0.2571	-0.20054	-0.66307	0.66247	0.56301	-0.65877	-0.63947	-0.08694	-0.66373	0.42501	0.15737	-0.51791	-0.33711	0.55231	-0.61189	-0.60951	-0.68249	0.39263	0.53991	-0.61864	-0.49661	-0.37089	-0.33527	-0.6664	0.25123	0.74617	0.74941	0.55183	0.23208	0.72942	-0.52627	0.44931	0.29214	0.04523	-0.25188	0.63729	-0.66189	0.44283	0.45855	0.28832	0.69572	0.6953	0.25585	0.44699	-0.15378	0.71718	-0.26798	-0.61141	-0.64597	0.55607	-0.66481	0.8347	0.7276	-0.01982	0.49771	-0.16153	-0.60676	0.67342	-0.65255	-0.01706	0.50642	0.50394	0.68935	0.75785	-0.12161	0.26195	-0.65514	-0.54104	0.12051	-0.67067	0.7482	-0.34422	0.15847	-0.67088	-0.66148	0.25115	-0.67559	0.48656	-0.65625	-0.42991	0.07431	-0.68321	-0.53585	0.78073	-0.57729	-0.27832	0.50457	0.35527	-0.6822	0.46682	-0.64919	-0.67237	-0.68814	-0.42773	-0.69055	-0.68094	-0.538	-0.54	1.0	-0.58793	-0.26224	-0.67067	0.197	0.32305	-0.68291	0.82777	0.18885	0.10032	-0.6623	0.59792	-0.46615	-0.57419	0.8085	-0.5642	0.74337	-0.60917	-0.43507	-0.47566	-0.00829	0.67271	-0.67354	0.47227	-0.10748	-0.02413	0.13099	0.3072	-0.49561	0.58299	0.11791	0.42169	-0.65229	-0.24238	0.1515	0.45268	0.69875	0.31991	0.16705	0.28779	-0.53807	-0.19833	0.49333	0.64759	-0.05295	0.17427	-0.64527	0.83735	0.04804
