"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Gray Partridge"	0.93076	0.89408	0.93588	0.80875	-0.44102	0.84069	0.87212	-0.06139	0.76507	-0.12972	0.66136	-0.17608	-0.5812	0.93451	0.00296	0.78801	0.79581	0.91971	-0.04784	0.66043	0.58729	0.88955	-0.00327	0.95956	0.93569	0.863	0.93565	0.84489	0.10231	-0.37588	0.95072	0.94591	0.52132	-0.37579	0.73894	0.66114	0.53317	0.87801	0.01257	1.0	0.87561	0.95075	0.5356	0.94584	0.82341	0.94467	0.7416	0.86669	0.93106	0.95072	0.95045	0.95072	0.79275	0.94086	0.72856	0.67275	0.64973	0.85084	0.9456	0.95399	0.72834	0.85067	0.95071	0.1861	0.61793	0.95054	0.95066	0.87785	0.95526	-0.38441	0.70482	0.93092	0.88984	0.79755	0.94574	0.93603	0.95073	-0.28609	-0.39995	0.92111	0.91599	0.87986	0.88416	0.93606	0.78975	-0.25416	-0.42304	0.68766	0.84046	0.53764	0.86949	0.62288	0.74462	0.84641	0.84053	0.61436	0.92489	0.70991	0.15819	0.73541	-0.34176	0.08091	0.81206	0.84517	0.85697	0.61214	0.8833	0.92573	0.94093	0.68892	0.94095	-0.42253	-0.43497	0.70919	0.4985	0.92367	0.94093	-0.5455	0.94082	0.50219	0.54629	0.44191	-0.39005	0.25914	0.88362	0.84436	0.9458	0.93097	0.7648	0.95064	0.23771	0.86755	0.82949	0.95006	0.94096	0.76983	0.95072	-0.08542	0.94974	0.90586	0.83807	0.9507	0.9304	-0.60416	0.93591	0.94057	-0.01163	0.12898	0.95072	0.55723	0.94578	0.95072	0.95073	0.93502	0.95036	0.95071	0.93035	0.93527	-0.49846	0.931	0.90382	0.95064	0.79114	-0.12954	0.94991	-0.38621	0.84289	0.8107	0.94584	0.52373	0.92564	0.93073	0.41075	0.93522	0.57611	0.94548	0.88011	0.92012	0.41375	-0.48851	0.95068	-0.28047	0.92855	0.89674	0.87336	0.44975	0.9246	0.48845	0.88798	0.45668	0.94094	0.86233	0.89836	-0.15039	0.2636	0.84329	0.8495	0.30281	0.94513	0.93155	0.06979	-0.42646	0.83237	0.85794	0.95075	-0.53005	0.9096
"Ruffed Grouse"	0.8634	0.82853	0.86948	0.73787	-0.44735	0.75346	0.80384	-0.08365	0.75047	-0.07067	0.65102	-0.16438	-0.48213	0.87575	-0.00236	0.73664	0.80231	0.86045	-0.06499	0.66034	0.5722	0.83286	0.01167	0.90487	0.86928	0.80312	0.86765	0.779	0.1278	-0.30394	0.88713	0.8814	0.52243	-0.25537	0.74149	0.60624	0.49044	0.85742	0.08017	0.87561	1.0	0.88717	0.45397	0.88133	0.75159	0.88008	0.7091	0.82664	0.86372	0.88713	0.88531	0.89691	0.72612	0.88527	0.67194	0.62691	0.60791	0.8264	0.88107	0.8873	0.68752	0.81031	0.8968	0.21955	0.58714	0.88694	0.8968	0.8288	0.89092	-0.3921	0.63942	0.88315	0.81445	0.79962	0.89097	0.89903	0.88715	-0.29653	-0.3741	0.85183	0.85565	0.80239	0.85701	0.87943	0.79233	-0.14551	-0.3561	0.65031	0.81855	0.53327	0.83195	0.64174	0.75072	0.8213	0.79535	0.6018	0.8693	0.74966	0.15818	0.70248	-0.27306	0.16193	0.76539	0.79256	0.78419	0.6018	0.8144	0.85578	0.8852	0.65946	0.88538	-0.32651	-0.45715	0.74634	0.47224	0.85753	0.88523	-0.52056	0.88514	0.57075	0.53554	0.43511	-0.29698	0.25918	0.81738	0.7947	0.88128	0.87345	0.69582	0.89675	0.30569	0.85378	0.75334	0.89698	0.87552	0.73117	0.88713	-0.08093	0.88323	0.83975	0.81194	0.8969	0.86167	-0.5773	0.86952	0.88323	0.00485	0.14459	0.88713	0.546	0.88126	0.88713	0.88714	0.88565	0.88675	0.88713	0.88165	0.86763	-0.44037	0.87361	0.84934	0.89675	0.7231	-0.15146	0.88627	-0.33849	0.77588	0.78318	0.88133	0.51861	0.87712	0.86337	0.41716	0.86757	0.62109	0.8794	0.80815	0.89997	0.49399	-0.45242	0.88709	-0.20067	0.84389	0.84422	0.84887	0.48875	0.8988	0.52251	0.81998	0.47596	0.89513	0.84807	0.82833	-0.20783	0.24262	0.79394	0.79245	0.30351	0.88057	0.8888	0.12215	-0.41113	0.81702	0.80256	0.88717	-0.49497	0.84597
"Greater/Lesser Prairie-Chicken"	0.97338	0.93187	0.97799	0.85852	-0.4294	0.87368	0.92076	-0.03396	0.76385	-0.19821	0.66034	-0.19928	-0.66206	0.95988	-0.0102	0.79303	0.843	0.9634	-0.04422	0.67543	0.59456	0.9182	-0.00045	0.98251	0.97781	0.91275	0.96919	0.87828	0.10706	-0.39707	0.99134	0.98702	0.5033	-0.39416	0.72441	0.65147	0.56352	0.90318	-0.04876	0.95075	0.88717	1.0	0.59355	0.98695	0.84851	0.98582	0.79509	0.89782	0.97368	0.99135	0.9826	0.99134	0.82165	0.98247	0.72892	0.67548	0.65245	0.8632	0.98672	0.96899	0.74028	0.90167	0.99133	0.13493	0.59105	0.99117	0.99129	0.90773	0.9868	-0.39234	0.75448	0.97354	0.93672	0.75651	0.98686	0.97813	0.99136	-0.29494	-0.44096	0.96475	0.96015	0.92785	0.91368	0.97817	0.82152	-0.34351	-0.52315	0.69252	0.8509	0.49108	0.91862	0.61383	0.7533	0.86832	0.87442	0.59202	0.96805	0.70617	0.12159	0.73612	-0.40738	0.03943	0.85615	0.82484	0.89849	0.58454	0.91344	0.96022	0.98254	0.65052	0.98256	-0.47974	-0.49321	0.76309	0.45793	0.95383	0.98254	-0.60228	0.98243	0.54593	0.52346	0.39871	-0.44377	0.21621	0.93109	0.8473	0.98691	0.97358	0.81638	0.99127	0.22571	0.91673	0.88248	0.99071	0.98257	0.78907	0.99135	-0.11804	0.97356	0.93249	0.85284	0.99133	0.96467	-0.70013	0.97802	0.97343	-0.05877	0.1195	0.99134	0.56952	0.9869	0.99134	0.99136	0.96005	0.991	0.99134	0.96463	0.96918	-0.56144	0.97361	0.93197	0.99127	0.80993	-0.12491	0.99056	-0.47244	0.87462	0.84693	0.98695	0.49794	0.96878	0.97336	0.36869	0.96913	0.56615	0.97809	0.90877	0.95541	0.4489	-0.55439	0.9913	-0.28416	0.95743	0.94171	0.9028	0.43104	0.96777	0.43524	0.93073	0.39152	0.98255	0.90228	0.92087	-0.129	0.20931	0.8641	0.87764	0.32151	0.98626	0.97376	0.02438	-0.4895	0.88844	0.85743	0.99138	-0.60612	0.95003
"Wild Turkey"	0.65513	0.70202	0.63368	0.84594	0.35126	0.70653	0.77171	0.57824	0.58068	0.13599	0.62899	-0.18936	-0.36069	0.58791	0.65443	0.61259	0.7334	0.59327	0.00099	0.63015	0.67369	0.63142	0.04807	0.58052	0.63619	0.68903	0.63389	0.70839	0.57034	-0.05757	0.60876	0.58713	0.6504	-0.00396	0.63018	0.72683	0.34539	0.46862	-0.09524	0.5356	0.45397	0.59355	1.0	0.61523	0.7448	0.58591	0.65766	0.67214	0.66533	0.59352	0.59388	0.59351	0.82357	0.59585	0.54447	0.72738	0.74359	0.53203	0.58682	0.57432	0.82346	0.53129	0.5935	0.45886	0.51826	0.59333	0.59346	0.62709	0.5869	0.09322	0.82622	0.58751	0.75092	0.31581	0.58696	0.58977	0.61291	0.22354	0.02774	0.68434	0.6942	0.7377	0.67917	0.64963	0.52556	0.04639	-0.04662	0.79401	0.38306	0.584	0.56778	0.63381	0.38239	0.54265	0.69034	0.6544	0.55962	0.35144	0.60731	0.68032	0.12687	0.35343	0.83613	0.43602	0.75291	0.63813	0.72514	0.63285	0.62984	0.67343	0.61167	-0.27387	-0.23985	0.36763	0.49253	0.55622	0.60932	0.07346	0.58044	0.23597	0.64034	0.53656	0.04726	0.40048	0.78238	0.5591	0.59707	0.59806	0.80177	0.59344	0.28602	0.638	0.83167	0.59287	0.63056	0.74458	0.60352	0.44153	0.58448	0.66873	0.47962	0.5935	0.58647	-0.30307	0.62736	0.56717	0.40962	0.01846	0.60327	0.37762	0.60153	0.60423	0.60954	0.55655	0.59316	0.615	0.62164	0.582	-0.41715	0.62702	0.62144	0.59344	0.78504	0.55315	0.59272	-0.45465	0.44788	0.72943	0.60796	0.63451	0.56963	0.64648	0.48372	0.63526	0.63524	0.6128	0.64565	0.54029	0.19827	0.09553	0.59347	-0.24291	0.56678	0.5367	0.51062	0.17808	0.56942	0.40731	0.53087	0.392	0.59044	0.52321	0.49684	0.59689	0.14372	0.56034	0.55366	0.22374	0.58635	0.56984	0.29355	0.15329	0.46298	0.41618	0.59355	-0.42684	0.56024
"Red-throated Loon"	0.96873	0.93602	0.97339	0.86648	-0.38988	0.88745	0.92471	-0.01647	0.77827	-0.16447	0.67798	-0.19691	-0.64874	0.95505	0.0153	0.80738	0.847	0.96761	-0.04027	0.69181	0.61013	0.91283	0.00398	0.97797	0.97322	0.91674	0.96447	0.88209	0.12503	-0.38605	0.98692	0.98254	0.5231	-0.38107	0.73931	0.66777	0.56018	0.88838	-0.04191	0.94584	0.88133	0.98695	0.61523	1.0	0.86279	0.98133	0.79867	0.90171	0.96902	0.98692	0.97806	0.98692	0.82525	0.97793	0.73217	0.69115	0.66955	0.85699	0.98224	0.96427	0.75594	0.89604	0.98691	0.16185	0.59378	0.98674	0.98686	0.92116	0.98232	-0.36226	0.76795	0.96888	0.93157	0.75979	0.98238	0.97354	0.98693	-0.27553	-0.42098	0.96893	0.96428	0.94114	0.9176	0.97357	0.81686	-0.31991	-0.51091	0.7096	0.84458	0.50992	0.91321	0.63063	0.75657	0.87209	0.87825	0.60882	0.96333	0.69754	0.15057	0.7394	-0.38446	0.05348	0.86126	0.82846	0.9123	0.60135	0.9174	0.95538	0.978	0.66643	0.97802	-0.47477	-0.48206	0.7498	0.46181	0.94927	0.978	-0.57746	0.97789	0.53537	0.54213	0.4217	-0.4225	0.22433	0.93523	0.85102	0.98243	0.96893	0.83051	0.98685	0.2292	0.91131	0.88675	0.98628	0.97803	0.8036	0.98692	-0.09642	0.96891	0.9365	0.83623	0.98691	0.9599	-0.68662	0.97343	0.96877	-0.03335	0.1153	0.98692	0.57316	0.98241	0.98692	0.98693	0.95521	0.98657	0.98692	0.95985	0.96447	-0.5563	0.96896	0.92675	0.98685	0.82406	-0.11028	0.98613	-0.45995	0.86861	0.86081	0.98247	0.51663	0.96406	0.9687	0.37397	0.96442	0.5834	0.97349	0.90322	0.95051	0.44038	-0.52667	0.98688	-0.28515	0.95263	0.93678	0.89728	0.42437	0.96305	0.44959	0.92605	0.39329	0.97801	0.89791	0.91567	-0.09912	0.22273	0.85821	0.87212	0.33003	0.98178	0.96915	0.04136	-0.46831	0.87434	0.85146	0.98695	-0.59979	0.94562
"Common Loon"	0.85348	0.88243	0.87177	0.85412	-0.11663	0.87189	0.87933	0.25185	0.80464	0.11694	0.77181	-0.20825	-0.5027	0.84505	0.32952	0.79147	0.82553	0.83075	-0.01548	0.76418	0.69947	0.83108	0.03811	0.84601	0.86018	0.83383	0.86961	0.86693	0.39309	-0.24163	0.85858	0.8422	0.66446	-0.16388	0.7654	0.7896	0.46783	0.74617	-0.03582	0.82341	0.75159	0.84851	0.7448	0.86279	1.0	0.84083	0.82237	0.88287	0.86517	0.85895	0.86699	0.84847	0.87819	0.84584	0.70978	0.75959	0.75088	0.82141	0.84185	0.8472	0.82383	0.77317	0.85851	0.34666	0.63969	0.84827	0.85851	0.85973	0.85199	-0.05943	0.80412	0.85501	0.86686	0.69283	0.86237	0.84972	0.85864	0.05875	-0.13964	0.86278	0.86636	0.8985	0.8447	0.86051	0.76346	-0.05899	-0.20786	0.83055	0.67821	0.63959	0.81885	0.66568	0.68759	0.81682	0.81381	0.69807	0.81501	0.63894	0.3862	0.77135	-0.12472	0.24328	0.84959	0.76491	0.84813	0.69211	0.86779	0.86691	0.85646	0.74358	0.85664	-0.34473	-0.35972	0.58893	0.52969	0.8063	0.86627	-0.27023	0.8356	0.40277	0.63193	0.5521	-0.18823	0.37484	0.86036	0.82472	0.85253	0.86429	0.8606	0.84839	0.31626	0.83951	0.8684	0.84774	0.86706	0.81307	0.85889	0.21252	0.86356	0.82747	0.74531	0.84845	0.86211	-0.46896	0.87081	0.83278	0.26011	0.06022	0.84847	0.52102	0.86254	0.85854	0.85846	0.86547	0.84807	0.85851	0.8413	0.86864	-0.45477	0.82276	0.81556	0.84839	0.8653	0.13329	0.84757	-0.37408	0.76868	0.84954	0.85258	0.65227	0.83646	0.86426	0.51181	0.86846	0.664	0.87154	0.82726	0.8277	0.3341	-0.22209	0.84842	-0.23865	0.81203	0.80217	0.79928	0.36599	0.8576	0.57624	0.77873	0.49873	0.85719	0.76073	0.76404	0.20395	0.27642	0.78328	0.76542	0.38457	0.85165	0.82451	0.17704	-0.17343	0.70967	0.73048	0.84851	-0.50669	0.80732
"loon sp."	0.96757	0.92546	0.97225	0.85183	-0.43123	0.86649	0.91419	-0.03853	0.7546	-0.19336	0.6499	-0.19712	-0.65297	0.95388	-0.01816	0.78432	0.83523	0.95746	-0.04146	0.68975	0.60914	0.91163	0.01009	0.97683	0.97207	0.91542	0.96332	0.88251	0.1152	-0.36919	0.98579	0.99123	0.50608	-0.3906	0.72805	0.66613	0.55943	0.90046	-0.03204	0.94467	0.88008	0.98582	0.58591	0.98133	0.84083	1.0	0.7971	0.89089	0.96787	0.98579	0.97692	0.98578	0.81344	0.97679	0.72332	0.6644	0.65583	0.85571	0.9811	0.96311	0.73096	0.90598	0.98578	0.15044	0.59426	0.98561	0.98573	0.90096	0.98118	-0.39287	0.74785	0.96773	0.93038	0.74723	0.98124	0.97239	0.9858	-0.2933	-0.43747	0.95881	0.95415	0.92137	0.90698	0.97242	0.8158	-0.34881	-0.52641	0.68363	0.85502	0.49388	0.91199	0.6299	0.74402	0.86091	0.8671	0.59589	0.96217	0.70324	0.13481	0.72629	-0.39142	0.04691	0.85852	0.81679	0.89156	0.57169	0.90675	0.95422	0.97685	0.63895	0.97688	-0.443	-0.49654	0.7834	0.43227	0.97442	0.97686	-0.60804	0.98548	0.57124	0.52699	0.4018	-0.43165	0.22074	0.92467	0.83954	0.98129	0.96778	0.80807	0.98571	0.23254	0.9101	0.87538	0.98515	0.97689	0.78026	0.98579	-0.108	0.96776	0.92608	0.83493	0.98577	0.96879	-0.69867	0.97228	0.96762	-0.06844	0.12001	0.98578	0.5626	0.98128	0.98578	0.9858	0.95404	0.99565	0.98578	0.95869	0.96331	-0.55385	0.96781	0.92556	0.98571	0.80153	-0.12902	0.985	-0.47445	0.86736	0.83918	0.98133	0.48497	0.96291	0.96755	0.35666	0.96326	0.55326	0.97234	0.902	0.94934	0.46951	-0.54608	0.98575	-0.28778	0.95147	0.93561	0.89607	0.43329	0.9619	0.42463	0.92492	0.38195	0.97687	0.89684	0.92361	-0.13437	0.22417	0.86826	0.87093	0.31495	0.98064	0.968	0.02346	-0.49614	0.8868	0.85022	0.99561	-0.57519	0.94451
"Pied-billed Grebe"	0.79853	0.79925	0.79543	0.77028	-0.12938	0.76723	0.80771	0.21903	0.69254	0.07314	0.68431	-0.12768	-0.39553	0.78826	0.23828	0.76061	0.78744	0.78439	0.08446	0.77986	0.64555	0.78341	0.0441	0.79132	0.7947	0.79287	0.81363	0.81177	0.42078	-0.12641	0.80571	0.78792	0.62895	-0.15238	0.7545	0.74026	0.43416	0.69	0.08128	0.7416	0.7091	0.79509	0.65766	0.79867	0.82237	0.7971	1.0	0.79471	0.80967	0.79505	0.80229	0.79504	0.80119	0.80203	0.70578	0.72498	0.72421	0.71527	0.7983	0.78012	0.70741	0.76395	0.80583	0.39677	0.65422	0.80566	0.80583	0.76168	0.79915	-0.08069	0.75891	0.81034	0.81828	0.66463	0.80931	0.80583	0.80569	0.02514	-0.13417	0.79532	0.80971	0.82675	0.80384	0.80574	0.73693	-0.14679	-0.28921	0.71202	0.69306	0.60225	0.78849	0.67916	0.67189	0.79682	0.80387	0.67506	0.79464	0.64788	0.38244	0.70475	-0.09905	0.30236	0.77424	0.73719	0.80561	0.66834	0.79286	0.82112	0.80219	0.70138	0.80224	-0.23759	-0.27031	0.63309	0.51606	0.75066	0.81282	-0.28309	0.8019	0.47635	0.62006	0.56812	-0.14599	0.35337	0.79908	0.76501	0.80938	0.80943	0.80739	0.79496	0.41471	0.83875	0.787	0.79428	0.80224	0.74123	0.80579	0.16431	0.78835	0.7654	0.74444	0.79503	0.79591	-0.43528	0.80582	0.78765	0.20899	0.21932	0.79505	0.57043	0.79857	0.8058	0.80569	0.78877	0.79462	0.8058	0.762	0.80317	-0.36317	0.78753	0.76447	0.79496	0.75884	0.0632	0.7941	-0.30378	0.76129	0.76267	0.80933	0.60164	0.79119	0.821	0.48056	0.80243	0.6465	0.80608	0.76164	0.78158	0.43507	-0.21415	0.80576	-0.16623	0.78947	0.79208	0.76423	0.429	0.80604	0.5186	0.79481	0.48242	0.80259	0.77811	0.75089	0.09808	0.29395	0.75738	0.76401	0.31955	0.79843	0.77897	0.13685	-0.20694	0.69891	0.77189	0.79509	-0.44528	0.78828
"Horned Grebe"	0.89441	0.91351	0.9001	0.84344	-0.25141	0.82391	0.8799	0.11438	0.7675	-0.00499	0.70453	-0.17831	-0.56364	0.88681	0.19768	0.81357	0.86477	0.87262	-0.01263	0.76323	0.63154	0.86613	0.02617	0.88639	0.89998	0.85897	0.87892	0.87046	0.29657	-0.27089	0.89778	0.89219	0.61217	-0.2079	0.80166	0.72959	0.50496	0.80805	-0.04103	0.86669	0.82664	0.89782	0.67214	0.90171	0.88287	0.89089	0.79471	1.0	0.90496	0.90736	0.89612	0.89778	0.82433	0.88635	0.76689	0.71879	0.70557	0.82905	0.89187	0.88872	0.7893	0.81323	0.90784	0.27709	0.62433	0.89759	0.90784	0.87321	0.90157	-0.20528	0.7861	0.90454	0.85794	0.69808	0.89202	0.9006	0.89779	-0.12005	-0.24804	0.88342	0.89711	0.87647	0.87967	0.90014	0.79543	-0.17666	-0.33095	0.73166	0.78401	0.58759	0.84497	0.63388	0.70973	0.85797	0.83126	0.67579	0.86792	0.66467	0.28202	0.74695	-0.24027	0.16522	0.8501	0.78557	0.87267	0.66835	0.91067	0.88703	0.90572	0.69203	0.9057	-0.40531	-0.37792	0.64657	0.51767	0.85728	0.88643	-0.42051	0.88631	0.45035	0.60388	0.49952	-0.29712	0.31763	0.90287	0.80989	0.91127	0.90406	0.82992	0.8977	0.29215	0.86335	0.8669	0.89708	0.89644	0.80955	0.90733	0.05768	0.89426	0.88252	0.78163	0.90729	0.89278	-0.57656	0.89996	0.88449	0.16165	0.14047	0.89778	0.57004	0.89206	0.90733	0.90732	0.89679	0.8974	0.90733	0.87345	0.91812	-0.4852	0.8846	0.85131	0.8977	0.82252	0.02272	0.89692	-0.41508	0.79007	0.84289	0.90171	0.60074	0.8687	0.88438	0.45955	0.87891	0.62151	0.89036	0.87386	0.89162	0.37222	-0.36788	0.90729	-0.2264	0.86707	0.85907	0.84805	0.39475	0.89756	0.5	0.86985	0.49201	0.91581	0.80966	0.83531	0.01141	0.22797	0.8559	0.83965	0.33576	0.90161	0.87607	0.11894	-0.29857	0.76858	0.78926	0.89782	-0.54447	0.88761
"Red-necked Grebe"	0.97288	0.9298	0.95959	0.90336	-0.34649	0.86979	0.93815	0.06664	0.76625	-0.16658	0.67244	-0.20037	-0.64747	0.94051	0.07665	0.80753	0.86992	0.94425	-0.02872	0.70783	0.62377	0.91574	0.01427	0.96434	0.95941	0.91002	0.95031	0.90406	0.20269	-0.35826	0.98245	0.96909	0.54156	-0.37248	0.75067	0.68667	0.55672	0.87177	-0.04934	0.93106	0.86372	0.97368	0.66533	0.96902	0.86517	0.96787	0.80967	0.90496	1.0	0.97364	0.96443	0.97364	0.847	0.97319	0.74275	0.70105	0.68164	0.83824	0.96879	0.9501	0.77059	0.87908	0.97363	0.17918	0.58818	0.97346	0.97359	0.88545	0.96886	-0.3133	0.81562	0.95489	0.94411	0.72488	0.96893	0.95973	0.97366	-0.24626	-0.41	0.96376	0.96814	0.935	0.92032	0.95976	0.81483	-0.30902	-0.48866	0.71894	0.8255	0.51867	0.9064	0.63985	0.73293	0.85371	0.89	0.61859	0.94915	0.68301	0.18342	0.7493	-0.36315	0.0678	0.88389	0.79778	0.90495	0.60972	0.92972	0.95905	0.96437	0.67588	0.9644	-0.46688	-0.48268	0.73457	0.46916	0.9356	0.96438	-0.54424	0.96427	0.52286	0.55682	0.42797	-0.4059	0.24103	0.94798	0.83159	0.96898	0.95494	0.84201	0.97357	0.23231	0.92348	0.89935	0.973	0.97333	0.8144	0.97364	-0.06087	0.95492	0.92097	0.8268	0.97363	0.94555	-0.67757	0.96855	0.95479	-0.00331	0.11213	0.97364	0.54025	0.96896	0.97364	0.98248	0.94067	0.97329	0.97364	0.95462	0.9503	-0.55839	0.95497	0.92041	0.97357	0.83557	-0.05173	0.97285	-0.48865	0.85052	0.86237	0.96902	0.52849	0.94989	0.95472	0.3824	0.95025	0.59291	0.95969	0.90568	0.93579	0.43035	-0.49128	0.9736	-0.28635	0.93821	0.92195	0.88068	0.43242	0.94887	0.44352	0.91199	0.41461	0.96439	0.88479	0.90003	-0.05904	0.2134	0.8699	0.86558	0.3202	0.96832	0.95531	0.06293	-0.4289	0.8587	0.83346	0.97368	-0.59607	0.93237
